X;Y;Z;JOIN
13.462442525236236;-4.481866627843649;5.0;59
12.567059766204565;-3.162717059445816;3.552713678800501e-15;59
13.13148084235247;-4.70650937636393;5.0;60
12.313923116755111;-3.502017878193456;-1.2434497875801753e-14;60
12.780177955811688;-4.897256005692612;5.0;61
12.13944546580374;-3.680418562413635;-5.329070518200751e-15;61
12.426245645218124;-5.0836210225758816;5.0;62
11.83764615780165;-3.9657911847690066;-5.329070518200751e-15;62
12.07231333462456;-5.26998603945915;5.0;63
11.520261676762845;-4.221565460846012;9.769962616701378e-15;63
11.718381024030997;-5.456351056342419;5.0;64
11.189746496710255;-4.452402767960816;6.217248937900877e-15;64
11.35092443857854;-5.613899996194087;5.0;65
10.936214690748603;-4.6134397614856475;-1.5987211554602254e-14;65
10.981412537484443;-5.767069689507836;5.0;66
10.58294774567635;-4.80579935231081;5.329070518200751e-15;66
10.601438540462343;-5.891474332193396;5.0;67
10.298495764225704;-4.928235560922886;-2.6645352591003757e-15;67
10.219864922868984;-6.011480891833765;5.0;68
9.911579036420587;-5.031253133471125;-1.3322676295501878e-14;68
9.829329705752375;-6.096182302736618;5.0;69
9.681425890253529;-5.064302821234456;-1.865174681370263e-14;69
9.43337640702388;-6.152936027072764;5.0;70
9.282060948725707;-5.0972545618897485;-4.973799150320701e-14;70
9.033886270463823;-6.168966440875817;5.0;71
9.000331514767824;-5.083446807957728;1.8829382497642655e-13;71
8.634077234550999;-6.181325033128123;5.0;72
8.599316033348732;-5.056776050839574;-5.3290705182007514e-14;72
8.234268198638176;-6.193683625380429;5.0;73
8.198300551929647;-5.030105293721533;2.0872192862952943e-13;73
7.835541328810049;-6.164066475049431;5.0;74
7.930721208250544;-5.012309113734034;-2.398081733190338e-14;74
7.436900207945124;-6.131123239695923;5.0;75
7.53155159198369;-4.985761121505149;8.881784197001252e-16;75
7.038259087080199;-6.098180004342416;5.0;76
7.132381975716836;-4.95921312927625;-3.552713678800501e-14;76
6.639617966215274;-6.065236768988909;5.0;77
6.735001729668383;-4.911012237996886;4.973799150320701e-14;77
6.2409768453503505;-6.032293533635401;5.0;78
6.338819251141171;-4.848317342650233;4.618527782440651e-14;78
5.842335724485426;-5.999350298281894;5.0;79
5.944657473979401;-4.761170244943699;3.9968028886505635e-14;79
5.443694603620501;-5.966407062928386;5.0;80
5.550495696817631;-4.674023147237165;3.108624468950438e-14;80
5.0481476405155155;-5.908105296793464;5.0;81
5.258238727620837;-4.6094066670867875;4.440892098500626e-15;81
4.65536491154486;-5.833775800907022;5.0;82
4.964576553814131;-4.532054938802666;3.552713678800501e-15;82
4.266193849651655;-5.741331847157108;5.0;83
4.582182532144454;-4.411080964069246;3.552713678800501e-15;83
3.877022787758452;-5.648887893407194;5.0;84
4.208243260291646;-4.254514137334137;8.881784197001252e-15;84
3.4878517258652484;-5.55644393965728;5.0;85
3.8465183012268422;-4.046527429847686;6.217248937900877e-15;85
3.106991237226819;-5.4353691339086785;5.0;86
3.643028069838987;-3.879491476880215;5.329070518200751e-15;86
2.72880664848845;-5.30507555447826;5.0;87
3.352299768335086;-3.4953510067208846;8.881784197001252e-16;87
2.350622059750081;-5.174781975047843;5.0;88
3.1132212702733635;-2.961294019120041;-2.6645352591003757e-15;88
1.9833704662307867;-5.0169624442158085;5.0;89
3.0197803369953964;-2.723146933917012;-1.7763568394002505e-15;89
1.6297419778682305;-4.830314159416672;5.0;90
2.91580724678544;-2.458157196502957;-1.7763568394002505e-15;90
1.2968648256575803;-4.608814712283707;5.0;91
2.998137144088894;-2.667986276543894;0.0;91
1.0033449767836786;-4.3379229783517195;5.0;92
3.0089396969127025;-2.6955180699185264;0.0;92
0.7589545876978712;-4.0219809922615575;5.0;93
2.9861551732576457;-2.6374485739723577;0.0;93
0.5586569799565515;-3.6762505748054553;5.0;94
2.9377289634719967;-2.514027710082055;-8.881784197001252e-16;94
0.3945458313748183;-3.3118179485761665;5.0;95
2.8716521178982513;-2.345621770406915;-8.881784197001252e-16;95
0.260980668167311;-2.9350433400411964;5.0;96
2.79495359723077;-2.150145029158958;0.0;96
0.15521307716143218;-2.5495180169663616;5.0;97
2.723817577380517;-1.9410567030838966;0.0;97
0.0773640331908183;-2.1574210126897904;5.0;98
2.661118475954394;-1.735362638663566;-8.881784197001252e-16;98
0.029335473779503806;-1.7605978656002716;5.0;99
2.600779416784562;-1.5374110565573116;-8.881784197001252e-16;99
0.017930057236391756;-1.9071222179869047;5.0;100
2.714756216881519;-1.9113295135736474;8.881784197001252e-16;100
-0.0020973330699517456;-1.4485648256739165;5.0;101
2.6437172895970384;-1.678275365223173;8.881784197001252e-16;101
0.01153336687929004;-1.0694726875539708;5.0;102
2.5863880035438975;-1.4901978076447595;0.0;102
0.0524769632776161;-0.6923661314269958;5.0;103
2.5281641685332388;-1.294816776344546;-8.881784197001252e-16;103
